stop_id,stop_name,location_type,madina_bb_station_id,Number,NAME
6168,Loring Ave opp Jefferson Ave,0,386,T32007,Salem State University - Bike Path at Loring Ave
6169,Loring Ave @ Raymond Rd,0,386,T32007,Salem State University - Bike Path at Loring Ave
7150,Hawthorne Blvd @ Derby St,0,387,T32008,Hawthorne Boulevard
7154,Congress St @ Derby St,0,387,T32008,Hawthorne Boulevard
7155,Congress St @ Derby St,0,387,T32008,Hawthorne Boulevard
17144,Hawthorne Blvd @ Essex St,0,387,T32008,Hawthorne Boulevard
17153,Hawthorne Blvd @ Derby St,0,387,T32008,Hawthorne Boulevard
17154,Hawthorne Blvd @ Washington Sq S,0,387,T32008,Hawthorne Boulevard
6115,Loring Ave opp Rainbow Terr,0,388,T32009,Salem State University - North Campus
6170,Loring Ave @ Rainbow Terr,0,388,T32009,Salem State University - North Campus
16170,Loring Ave @ Salem State University,0,388,T32009,Salem State University - North Campus
4458,Essex St opp Warren St,0,389,T32011,Essex St at Dalton Parkway
4555,Essex St @ Warren St,0,389,T32011,Essex St at Dalton Parkway
4669,North St opp Nursery St,0,393,T32015,North St at Liberty Hill Ave
4670,North St @ Cressey Ave,0,393,T32015,North St at Liberty Hill Ave
4671,North St @ Symonds Ave,0,393,T32015,North St at Liberty Hill Ave
4672,North St @ School St,0,393,T32015,North St at Liberty Hill Ave
4603,North St @ Orne St,0,393,T32015,North St at Liberty Hill Ave
4604,North St @ Liberty Hill Ave,0,393,T32015,North St at Liberty Hill Ave
4605,North St @ Garden Terr,0,393,T32015,North St at Liberty Hill Ave
6126,Loring Ave @ Vinnin St,0,394,T32017,Vinnin Square
6125,Loring Ave @ Cedar Ave,0,394,T32017,Vinnin Square
6157,Loring Ave @ Vinnin St,0,394,T32017,Vinnin Square
6158,Loring Ave @ Maple Ave,0,394,T32017,Vinnin Square
7142,Bridge St @ Saunders St,0,395,T32016,Bridge Street Neck
17156,Winter St @ Bridge St,0,395,T32016,Bridge Street Neck
17142,Winter St @ Bridge St,0,395,T32016,Bridge Street Neck
17153,Hawthorne Blvd @ Derby St,0,396,T32018,Derby Street
7150,Hawthorne Blvd @ Derby St,0,396,T32018,Derby Street
7154,Congress St @ Derby St,0,396,T32018,Derby Street
7155,Congress St @ Derby St,0,396,T32018,Derby Street
2686,Highland Ave @ Vinal Ave,0,397,S32001,Somerville City Hall
2684,Highland Ave @ School St,0,397,S32001,Somerville City Hall
2662,75 Highland Ave opp Putnam St,0,397,S32001,Somerville City Hall
2664,Highland Ave @ School St,0,397,S32001,Somerville City Hall
2510,Somerville Ave @ Union Square,0,398,S32002,Union Square - Somerville
2512,25 Webster Ave @ Newton St,0,398,S32002,Union Square - Somerville
2597,Somerville Ave opp Stone Ave,0,398,S32002,Union Square - Somerville
25713,Washington St @ Kingman Rd,0,398,S32002,Union Square - Somerville
2612,Somerville Ave @ Stone Ave,0,398,S32002,Union Square - Somerville
2613,Washington St @ Webster Ave,0,398,S32002,Union Square - Somerville
26131,Bow St @ Warren Ave,0,398,S32002,Union Square - Somerville
2531,Prospect St @ Bennett Ct,0,398,S32002,Union Square - Somerville
2454,Beacon St @ Calvin St,0,399,S32003,Beacon St at Washington / Kirkland
2455,Beacon St @ Washington St,0,399,S32003,Beacon St at Washington / Kirkland
2457,Beacon St @ Park St,0,399,S32003,Beacon St at Washington / Kirkland
2433,Park St @ Beacon St,0,399,S32003,Beacon St at Washington / Kirkland
2435,Beacon St @ Washington St,0,399,S32003,Beacon St at Washington / Kirkland
2570,Washington St @ Beacon St,0,399,S32003,Beacon St at Washington / Kirkland
2546,Washington St @ Beacon St,0,399,S32003,Beacon St at Washington / Kirkland
2618,Somerville Ave @ Central St,0,400,S32004,Conway Park - Somerville Avenue
2590,594 Somerville Ave,0,400,S32004,Conway Park - Somerville Avenue
2591,Somerville Ave opp Central St,0,400,S32004,Conway Park - Somerville Avenue
2620,Somerville Ave @ Spring St,0,400,S32004,Conway Park - Somerville Avenue
2588,Elm St opp Porter St,0,401,S32005,Wilson Square
2589,Somerville Ave @ Sacramento St,0,401,S32005,Wilson Square
2432,Somerville Ave opp Elm St,0,401,S32005,Wilson Square
24581,Somerville Ave @ Elm St,0,401,S32005,Wilson Square
2621,Somerville Ave @ Lowell St,0,401,S32005,Wilson Square
2622,Elm St @ Porter St,0,401,S32005,Wilson Square
5015,College Ave @ Highland Ave,0,402,S32006,Davis Square
2581,Holland St @ Dover St,0,402,S32006,Davis Square
2582,Elm St @ Chester St,0,402,S32006,Davis Square
5104,Davis,0,402,S32006,Davis Square
70063,Davis,0,402,S32006,Davis Square
door-davis-busway,"Davis - College Ave, Tufts University, Buses",2,402,S32006,Davis Square
door-davis-holland,"Davis - Holland St, Buses",2,402,S32006,Davis Square
door-balsq-boston,Ball Square - Boston Ave,2,403,S32007,Ball Sq
2697,Broadway @ Josephine Ave - Ball Sq,0,403,S32007,Ball Sq
2736,Broadway @ Boston Ave - Ball Sq,0,403,S32007,Ball Sq
door-balsq-broadway,Ball Square - Broadway,2,403,S32007,Ball Sq
5012,College Ave @ Broadway,0,404,S32008,Powder House Circle - Nathan Tufts Park
5021,College Ave @ Broadway - Powder House Sq,0,404,S32008,Powder House Circle - Nathan Tufts Park
2405,College Ave @ Warner St,0,404,S32008,Powder House Circle - Nathan Tufts Park
2693,Broadway @ Billingham St,0,404,S32008,Powder House Circle - Nathan Tufts Park
2695,Broadway opp Warner St - Powder House Sq,0,404,S32008,Powder House Circle - Nathan Tufts Park
2696,Broadway @ Bay State Ave,0,404,S32008,Powder House Circle - Nathan Tufts Park
2381,College Ave @ Powder House Sq,0,404,S32008,Powder House Circle - Nathan Tufts Park
2738,Broadway @ Warner St - Powder House Sq,0,404,S32008,Powder House Circle - Nathan Tufts Park
2740,Broadway @ Walker St,0,404,S32008,Powder House Circle - Nathan Tufts Park
2636,Broadway @ North St,0,406,S32010,Clarendon Hill at Broadway
2637,Clarendon Hill Busway,0,406,S32010,Clarendon Hill at Broadway
2715,Broadway @ Belknap St,0,406,S32010,Clarendon Hill at Broadway
12636,Broadway opp Clarendon Hill Busway,0,406,S32010,Clarendon Hill at Broadway
2575,Broadway @ Garrison Ave,0,406,S32010,Clarendon Hill at Broadway
2631,Holland St @ Simpson Ave,0,407,S32011,Teele Square
2632,Holland St opp Cameron Ave,0,407,S32011,Teele Square
2691,Broadway opp Packard Ave,0,407,S32011,Teele Square
2579,Holland St @ Cameron Ave,0,407,S32011,Teele Square
2580,Holland St @ Jay St,0,407,S32011,Teele Square
2743,Broadway @ Packard Ave,0,407,S32011,Teele Square
12699,Medford St @ Broadway - Magoun Sq,0,408,S32013,Magoun Square at Trum Field
2404,Medford St @ Broadway - Magoun Sq,0,408,S32013,Magoun Square at Trum Field
2733,Broadway @ Medford St - Magoun Sq,0,408,S32013,Magoun Square at Trum Field
2734,Broadway @ William St,0,408,S32013,Magoun Square at Trum Field
2735,Broadway @ Alfred St,0,408,S32013,Magoun Square at Trum Field
2698,Broadway @ Cedar St,0,408,S32013,Magoun Square at Trum Field
2699,Broadway @ Hinckley St - Magoun Sq,0,408,S32013,Magoun Square at Trum Field
2700,Broadway @ Medford St - Magoun Sq,0,408,S32013,Magoun Square at Trum Field
2713,Broadway @ Lincoln St,0,409,S32014,Broadway St at Mt Pleasant St
2714,Broadway @ Mt Vernon St,0,409,S32014,Broadway St at Mt Pleasant St
2718,Broadway @ Austin St,0,409,S32014,Broadway St at Mt Pleasant St
2723,Broadway @ Fellsway W,0,410,S32015,Foss Park
2707,Broadway @ Montgomery Ave,0,410,S32015,Foss Park
2703,Broadway opp Main St,0,411,S32016,Broadway at Central St
5302,Main St opp Moreland St,0,411,S32016,Broadway at Central St
5303,Main St @ Broadway,0,411,S32016,Broadway at Central St
2729,Broadway @ Main St,0,411,S32016,Broadway at Central St
2731,Broadway opp Glenwood Rd,0,411,S32016,Broadway at Central St
2702,Broadway @ Bartlett St,0,411,S32016,Broadway at Central St
2711,Broadway @ Glen St,0,412,S32017,East Somerville Library (Broadway and Illinois)
2712,Broadway @ Franklin St,0,412,S32017,East Somerville Library (Broadway and Illinois)
2718,Broadway @ Austin St,0,412,S32017,East Somerville Library (Broadway and Illinois)
2719,Broadway @ Indiana Ave,0,412,S32017,East Somerville Library (Broadway and Illinois)
2720,Broadway @ Michigan Ave,0,412,S32017,East Somerville Library (Broadway and Illinois)
70278,Assembly,0,413,S32018,Assembly Square T
70279,Assembly,0,413,S32018,Assembly Square T
door-astao-foley,Assembly - Foley St,2,413,S32018,Assembly Square T
door-astao-revol,Assembly - Revolution Dr,2,413,S32018,Assembly Square T
2674,Highland Ave @ Cutter Ave,0,414,S32019,Grove St at Community Path
2628,Grove St @ Highland Ave,0,414,S32019,Grove St at Community Path
5015,College Ave @ Highland Ave,0,414,S32019,Grove St at Community Path
5104,Davis,0,414,S32019,Grove St at Community Path
70063,Davis,0,414,S32019,Grove St at Community Path
door-davis-busway,"Davis - College Ave, Tufts University, Buses",2,414,S32019,Grove St at Community Path
2678,Highland Ave @ Conwell St,0,415,S32052,Somerville Hospital
2679,Highland Ave @ Tower St,0,415,S32052,Somerville Hospital
2680,Highland Ave @ Lowell St,0,415,S32052,Somerville Hospital
2668,Highland Ave @ Lowell St,0,415,S32052,Somerville Hospital
2669,235 Highland Ave,0,415,S32052,Somerville Hospital
2670,263 Highland Ave,0,415,S32052,Somerville Hospital
2776,Washington St @ New Washington St,0,416,S32021,Washington St at Myrtle St
2761,Washington St @ Tufts St,0,416,S32021,Washington St at Myrtle St
2671,Highland Ave @ Cedar St,0,417,S32022,Community Path at Cedar Street
2617,Somerville Ave @ Loring St,0,418,S32023,30 Dane St
2593,Somerville Ave opp Loring St,0,418,S32023,30 Dane St
2571,Washington St @ Calvin St,0,419,S32034,Perry Park
2545,Washington St @ Dane St,0,419,S32034,Perry Park
2457,Beacon St @ Park St,0,420,S32035,191 Beacon St
2433,Park St @ Beacon St,0,420,S32035,191 Beacon St
2745,Cross St @ Pearl St,0,423,S32038,Edgerly Education Center
2746,Cross St @ Ellsworth St,0,423,S32038,Edgerly Education Center
2747,Cross St @ Broadway,0,423,S32038,Edgerly Education Center
2748,Cross St @ Broadway,0,423,S32038,Edgerly Education Center
2749,Cross St @ Otis St,0,423,S32038,Edgerly Education Center
2394,Pearl St @ Cross St,0,423,S32038,Edgerly Education Center
2750,Cross St @ Pearl St,0,423,S32038,Edgerly Education Center
2710,Broadway @ Cross St,0,423,S32038,Edgerly Education Center
2721,Broadway @ Cross St,0,423,S32038,Edgerly Education Center
2625,Elm St @ Hancock St,0,424,S32039,Elm St at White St
2587,Elm St @ Mossland St,0,424,S32039,Elm St at White St
2623,Elm St @ Cedar St,0,424,S32039,Elm St at White St
2586,Elm St @ Porter Sq Shopping Ctr,0,424,S32039,Elm St at White St
door-mgngl-lowell,Magoun Square - Lowell St,2,425,S32040,Community Path at Lowell St
2761,Washington St @ Tufts St,0,426,S32041,Union Square East
2762,Washington St @ McGrath Hwy,0,426,S32041,Union Square East
2763,Washington St @ Boston St,0,426,S32041,Union Square East
2773,Washington St @ Merriam St,0,426,S32041,Union Square East
2659,McGrath Hwy @ Alston St,0,426,S32041,Union Square East
2774,Washington St @ Medford St,0,426,S32041,Union Square East
2690,Medford St @ Washington St,0,426,S32041,Union Square East
2610,Washington St @ Washington Terr,0,426,S32041,Union Square East
28746,Grand Union Blvd opp Artisan Way,0,427,S32047,Foley St at Grand Union Blvd
28742,Grand Union Blvd @ Foley St,0,427,S32047,Foley St at Grand Union Blvd
28743,Grand Union Blvd @ Foley St,0,427,S32047,Foley St at Grand Union Blvd
28745,Grand Union Blvd @ Canal St,0,427,S32047,Foley St at Grand Union Blvd
2686,Highland Ave @ Vinal Ave,0,428,S32048,Somerville High School & Central Library
2661,Highland Ave @ Walnut St,0,428,S32048,Somerville High School & Central Library
2662,75 Highland Ave opp Putnam St,0,428,S32048,Somerville High School & Central Library
2687,Highland Ave @ Walnut St,0,428,S32048,Somerville High School & Central Library
2607,McGrath Hwy @ Poplar St,0,430,S32053,Chestnut St at Poplar St
12530,Prospect St @ Webster Ave,0,431,S32054,Union Square Station
2528,Webster Ave @ Prospect St,0,431,S32054,Union Square Station
2531,Prospect St @ Bennett Ct,0,431,S32054,Union Square Station
70503,Union Square,0,431,S32054,Union Square Station
70504,Union Square,0,431,S32054,Union Square Station
door-unsqu-allen,Union Square - Allen St,2,431,S32054,Union Square Station
door-unsqu-elevator,Union Square - Prospect St,2,431,S32054,Union Square Station
2060,Mt Auburn St @ Bigelow Ave,0,432,W32001,Coolidge Sq.
2061,Mt Auburn St opp Keenan St,0,432,W32001,Coolidge Sq.
2033,Mt Auburn St @ Keenan St,0,432,W32001,Coolidge Sq.
2034,Mt Auburn St @ Kimball Rd,0,432,W32001,Coolidge Sq.
8815,Main St @ Merchants Row,0,433,W32002,Watertown Sq
2046,Mt Auburn St @ Main St,0,433,W32002,Watertown Sq
2048,Mt Auburn St @ Main St,0,433,W32002,Watertown Sq
8297,Main St @ Cross St,0,433,W32002,Watertown Sq
900,Watertown Yard,0,433,W32002,Watertown Sq
8178,Watertown Sq Terminal,0,433,W32002,Watertown Sq
1445,Arsenal St @ Watertown + Arsenal Mall,0,434,W32004,Arsenal Yards
1438,500 Arsenal St - Watertown + Arsenal Mall,0,434,W32004,Arsenal Yards
1441,Arsenal St opp Elm St,0,434,W32004,Arsenal Yards
1444,Arsenal St @ Elm St,0,434,W32004,Arsenal Yards
8296,Main St @ Chestnut St,0,435,W32005,Watertown Town Hall
8816,Main St @ Thaxter St,0,435,W32005,Watertown Town Hall
88171,Main St opp Green St,0,435,W32005,Watertown Town Hall
8297,Main St @ Cross St,0,435,W32005,Watertown Town Hall
1434,Arsenal St @ Beechwood Ave,0,436,W32006,160 Arsenal
1433,Arsenal St @ Beacon Pk,0,436,W32006,160 Arsenal
1450,Arsenal St opp Beechwood Ave,0,436,W32006,160 Arsenal
1451,Arsenal St opp Beacon Pk,0,436,W32006,160 Arsenal
door-lech-obrien,Lechmere - O'Brien Hwy,2,438,M32092,Elevate at One Leighton
70130,Harvard Avenue,0,439,A32017,Commonwealth Ave at Griggs St
70131,Harvard Avenue,0,439,A32017,Commonwealth Ave at Griggs St
1378,Harvard Ave @ Commonwealth Ave,0,439,A32017,Commonwealth Ave at Griggs St
1302,Harvard Ave @ Commonwealth Ave,0,439,A32017,Commonwealth Ave at Griggs St
70128,Griggs Street,0,439,A32017,Commonwealth Ave at Griggs St
70129,Griggs Street,0,439,A32017,Commonwealth Ave at Griggs St
1092,Chestnut Hill Ave @ Beacon St,0,440,B32035,Cleveland Circle
70237,Cleveland Circle,0,440,B32035,Cleveland Circle
70238,Cleveland Circle,0,440,B32035,Cleveland Circle
1027,Chestnut Hill Ave @ Englewood Ave,0,440,B32035,Cleveland Circle
1523,Brookline Ave @ Francis St,0,441,A32056,Riverway at Brookline Ave
1558,Brookline Ave @ Francis St,0,441,A32056,Riverway at Brookline Ave
1559,Brookline Ave @ Deaconess Rd,0,441,A32056,Riverway at Brookline Ave
962,Brighton Ave @ Linden St,0,442,D32058,Brighton Ave at Linden St
928,Brighton Ave @ Harvard Ave,0,442,D32058,Brighton Ave at Linden St
236,Atlantic Ave @ Central St,0,443,A32047,Broad St at Central St
door-aqucl-mcknorth,Aquarium - State St (North),2,443,A32047,Broad St at Central St
door-aqucl-mcksouth,Aquarium - State St (South),2,443,A32047,Broad St at Central St
5095,Washington St @ E Berkeley St,0,444,C32067,Washington St at Peters Park
5098,Washington St @ E Berkeley St,0,444,C32067,Washington St at Peters Park
36541,E Berkeley St @ Washington St,0,444,C32067,Washington St at Peters Park
70067,Harvard,0,445,M32017,Harvard Square at Brattle St / Eliot St
door-harsq-brattle,Harvard - Brattle Square,2,445,M32017,Harvard Square at Brattle St / Eliot St
32549,Eliot St @ Bennett St,0,445,M32017,Harvard Square at Brattle St / Eliot St
door-harsq-square,Harvard - Harvard Square,2,445,M32017,Harvard Square at Brattle St / Eliot St
door-harsq-church,"Harvard - Church St, Harvard Square",2,445,M32017,Harvard Square at Brattle St / Eliot St
2565,16 Eliot St,0,445,M32017,Harvard Square at Brattle St / Eliot St
2020,Mt Auburn St @ Story St,0,445,M32017,Harvard Square at Brattle St / Eliot St
2074,Mt Auburn St @ University Rd,0,445,M32017,Harvard Square at Brattle St / Eliot St
2098,Aberdeen Ave @ Mt Auburn St,0,446,M32054,699 Mt Auburn St
2030,Mt Auburn St @ Homer Ave,0,446,M32054,699 Mt Auburn St
2064,Mt Auburn St opp Homer Ave,0,446,M32054,699 Mt Auburn St
48304,Fellsway W @ Park St,0,448,F32009,Hickey Park
8304,Fellsway W @ Fulton St,0,448,F32009,Hickey Park
8305,Fellsway W @ Paris St,0,448,F32009,Hickey Park
8313,Fellsway W @ Fern Rd,0,448,F32009,Hickey Park
890,Summer St @ WTC Ave,0,450,D32018,Boston Convention and Exhibition Center - Summer St at West Side Dr
889,Summer St opp WTC Ave,0,450,D32018,Boston Convention and Exhibition Center - Summer St at West Side Dr
988,Centre St @ Jefferson St,0,451,N32003,Bacon St at Washington St
903,Washington St @ Bacon St,0,451,N32003,Bacon St at Washington St
1900,Centre St @ Pearl St,0,451,N32003,Bacon St at Washington St
37150,Salem,0,452,T32005,Salem MBTA - Washington at Federal St
4563,Washington St @ Church St,0,452,T32005,Salem MBTA - Washington at Federal St
785,Centre St @ Willow St,0,454,C32085,Centre St at W. Roxbury Post Office
NB-0076-S,Highland,0,454,C32085,Centre St at W. Roxbury Post Office
806,Centre St @ Willow St,0,454,C32085,Centre St at W. Roxbury Post Office
1732,Blue Hill Ave @ Woodrow Ave,0,455,C32092,Blue Hill Ave at Havelock St
1733,Blue Hill Ave @ Arbutus St,0,455,C32092,Blue Hill Ave at Havelock St
1710,Blue Hill Ave @ Johnston Rd,0,455,C32092,Blue Hill Ave at Havelock St
door-knncl-sbsecond,"Kendall/MIT - Main St, Third St",2,457,M32003,One Broadway / Kendall Sq at Main St / 3rd St
door-knncl-nbsecond,"Kendall/MIT - Main St, Third St",2,457,M32003,One Broadway / Kendall Sq at Main St / 3rd St
door-alfcl-busway,"Alewife - Garage, Buses",2,458,M32046,Alewife MBTA at Steel Place
door-alfcl-cambridgepark,"Alewife - Cambridgepark Dr, Alewife Brook Pkwy",2,458,M32046,Alewife MBTA at Steel Place
door-alfcl-pathbusway,"Alewife - Buses, Alewife Path",2,458,M32046,Alewife MBTA at Steel Place
door-alfcl-steel,"Alewife - Steel Place, Alewife Brook Reserve",2,458,M32046,Alewife MBTA at Steel Place
141,Alewife,0,458,M32046,Alewife MBTA at Steel Place
9070061,Alewife,0,458,M32046,Alewife MBTA at Steel Place
15787,Beach St @ Cary Ave,0,459,R32007,Revere Public Library
5788,Beach St @ School St,0,459,R32007,Revere Public Library
5790,49 Central Ave,0,459,R32007,Revere Public Library
5792,Beach St @ Eustis St,0,459,R32007,Revere Public Library
1724,Blue Hill Ave opp Woodhaven St,0,460,C32044,Blue Hill Ave at Almont St
1725,1458 Blue Hill Ave opp Almont St,0,460,C32044,Blue Hill Ave at Almont St
1717,Blue Hill Ave @ Almont St,0,460,C32044,Blue Hill Ave at Almont St
1718,Blue Hill Ave @ Woodhaven St,0,460,C32044,Blue Hill Ave at Almont St
524,Morton St @ Harvard St,0,461,C32094,2 Hummingbird Lane at Olmsted Green
9406,Morton St @ Harvard St,0,461,C32094,2 Hummingbird Lane at Olmsted Green
70211,Saint Mary's Street,0,462,K32007,St Mary's
door-north-crcanal,"North Station - Causeway St, Canal St",2,463,A32025,Nashua Street at Red Auerbach Way
door-north-crnashua,"North Station - Causeway St (West), Nashua St",2,463,A32025,Nashua Street at Red Auerbach Way
5736,Meridian St @ Liverpool St,0,464,A32036,Boston East - 126 Border St
5737,Meridian St @ Havre St,0,464,A32036,Boston East - 126 Border St
5742,Meridian St @ Havre St,0,464,A32036,Boston East - 126 Border St
214,Seaport Blvd @ Pier 4 Blvd,0,465,B32007,Seaport Square - Seaport Blvd at Northern Ave
74612,Courthouse,0,465,B32007,Seaport Square - Seaport Blvd at Northern Ave
door-crtst-south,"Courthouse - Thomson Pl, Seaport Blvd",2,465,B32007,Seaport Square - Seaport Blvd at Northern Ave
25202,Preble St @ Vinton St,0,466,C32052,Columbia Rd at Tierney Community Center
25800,E 8th St @ Mercer St,0,466,C32052,Columbia Rd at Tierney Community Center
285,E 8th St @ Mercer St,0,466,C32052,Columbia Rd at Tierney Community Center
5201,Preble St @ Old Colony Ave,0,466,C32052,Columbia Rd at Tierney Community Center
12853,Thirteenth St @ Second Ave,0,467,D32023,Spaulding Rehabilitation Hospital - Charlestown Navy Yard
13121,Dewar St @ Dorchester Ave,0,468,C32113,Hancock St at Pleasant St
1474,Bowdoin St @ Winter St,0,468,C32113,Hancock St at Pleasant St
1475,Hancock St @ Bowdoin St,0,468,C32113,Hancock St at Pleasant St
1508,Hancock St @ Bowdoin St,0,468,C32113,Hancock St at Pleasant St
317,Dorchester Ave @ Hancock St,0,468,C32113,Hancock St at Pleasant St
350,Dorchester Ave @ Dewar St,0,468,C32113,Hancock St at Pleasant St
1771,Granite St @ Pearl St,0,469,M32022,Lower Cambridgeport at Magazine St / Riverside Rd
21772,Amesbury St @ Vassar St,0,471,M32042,MIT Vassar St
5554,Elm St @ Glendale Pk,0,473,V32006,Glendale Square (Ferry St at Broadway)
5343,Ferry St @ Irving St,0,474,G32003,Malden High School
5444,Salem St @ Tremont St,0,474,G32003,Malden High School
5457,Salem St opp Sprague St,0,474,G32003,Malden High School
4562,Washington St @ New Derby St,0,475,T32004,Mayor Salvo Path at Mill St
6103,New Derby St opp Klop Alley,0,475,T32004,Mayor Salvo Path at Mill St
6180,Lafayette St @ Harbor St,0,475,T32004,Mayor Salvo Path at Mill St
6181,New Derby St @ Klopp Alley,0,475,T32004,Mayor Salvo Path at Mill St
2661,Highland Ave @ Walnut St,0,476,S32046,Gilman Square T at Medford St
2687,Highland Ave @ Walnut St,0,476,S32046,Gilman Square T at Medford St
2524,Hampshire St @ Columbia St,0,477,M32052,Cambridge Dept. of Public Works -147 Hampshire St.
45406,Main St @ Winthrop St,0,478,V32013,Kearins Playground
5402,Main St @ Parlin St,0,478,V32013,Kearins Playground
5403,Main St @ Tileston St,0,478,V32013,Kearins Playground
5406,Main St @ Oakes St,0,478,V32013,Kearins Playground
128,Massachusetts Ave opp Magazine St,0,479,C32022,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square
30009,Massachusetts Ave @ Magazine St,0,479,C32022,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square
DB-2265,Newmarket,0,479,C32022,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square
6474,Hyde Park Ave @ American Legion Hwy,0,480,C32101,American Legion Hwy at Hyde Park Ave
70106,Boston College,0,484,N32009,Boston College T
70107,Boston College,0,484,N32009,Boston College T
2362,Medford St @ Massachusetts Ave,0,4,L32006,Mass Ave at Broadway
70008,Roxbury Crossing,0,71,C32001,Roxbury Crossing T Stop - Columbus Ave at Tremont St
383,Blue Hill Ave @ Ellington St,0,91,C32030,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave
70089,Fields Corner,0,100,C32041,Fields Corner T Stop
70012,Massachusetts Avenue,0,116,C32063,Mass Ave T Station
70013,Massachusetts Avenue,0,116,C32063,Mass Ave T Station
1376,Harvard St opp Verndale St,0,157,D32035,Harvard Ave at Brainerd Rd
4134,Central Ave @ Central Ave Station,0,213,C32088,Central Ave at River St
70269,Central Avenue,0,213,C32088,Central Ave at River St
70270,Central Avenue,0,213,C32088,Central Ave at River St
door-cenav-ashmont,Central Avenue - Central Ave (South),2,213,C32088,Central Ave at River St
door-cenav-mattapan,"Central Avenue - Central Ave (North), Neponset Trail",2,213,C32088,Central Ave at River St
DB-2258,Uphams Corner,0,230,B32025,Uphams Corner T Stop - Magnolia St at Dudley St
DB-2230,Morton Street,0,233,C23045,Morton St T
2076,Harvard,0,271,M32018,Harvard Square at Mass Ave/ Dunster
door-alfcl-alewife,Alewife - Alewife Path,2,283,M32033,Alewife Station at Russell Field
2076,Harvard,0,330,M32087,Church St
5072,Malden Center,0,354,G32001,Malden Center T Station
70509,Ball Square,0,403,S32007,Ball Sq
70510,Ball Square,0,403,S32007,Ball Sq
21917,Reservoir,0,440,B32035,Cleveland Circle
door-rsmnl-wramp,Reservoir - Cleveland Circle (Ramp),2,440,B32035,Cleveland Circle
door-alfcl-alewife,Alewife - Alewife Path,2,458,M32046,Alewife MBTA at Steel Place
70212,Saint Mary's Street,0,462,K32007,St Mary's
2389,Pearl St @ Skilton Ave,0,476,S32046,Gilman Square T at Medford St
6500,Hyde Park Ave opp American Legion Hwy,0,480,C32101,American Legion Hwy at Hyde Park Ave
ER-0168-S,Salem,0,481,T32012,Salem MBTA - Lower Level
1807,Park Dr @ Fenway Station,0,12,A32008,Park Dr at Buswell St
door-fenwy-longwood,"Fenway - Fenway Park, Park Dr, Longwood",2,12,A32008,Park Dr at Buswell St
2554,N Harvard St @ Franklin St,0,28,A32040,Honan Library
70010,Ruggles,0,38,B32002,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
70011,Ruggles,0,38,B32002,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
70008,Roxbury Crossing,0,71,C32001,Roxbury Crossing T Stop - Columbus Ave at Tremont St
32501,Park St Busway @ Dorchester Ave,0,100,C32041,Fields Corner T Stop
70089,Fields Corner,0,100,C32041,Fields Corner T Stop
185,Mattapan,0,102,C32045,Mattapan T Stop
70094,Ashmont,0,115,C32062,Ashmont T Stop
140,Mt Vernon St @ Paul A. Dever School,0,124,C32090,Geiger Gibson Community Health Center
70156,Arlington,0,141,D32013,Boylston St at Berkeley St
door-armnl-arlte,Arlington - Arlington St (East),2,141,D32013,Boylston St at Berkeley St
550,Geneva Ave @ Four Corners/Geneva Station,0,197,C32111,Four Corners/Geneva T Stop
4134,Central Ave @ Central Ave Station,0,213,C32088,Central Ave at River St
door-cenav-mattapan,"Central Avenue - Central Ave (North), Neponset Trail",2,213,C32088,Central Ave at River St
5251,1467 Centre St opp Hewlett St,0,216,C32096,Knoll St at Centre St
BNT-0000-07,North Station,0,246,A32046,Canal St at Causeway St
70224,Summit Avenue,0,247,K32001,Coolidge Corner - Beacon St at Centre St
2076,Harvard,0,271,M32018,Harvard Square at Mass Ave/ Dunster
2076,Harvard,0,330,M32087,Church St
ER-0042-02,Chelsea,0,341,H32005,Chelsea Station
5297,Main St @ Marion St,0,359,F32003,Tufts Sq - Main St at Medford St
8168,Walnut St @ Page Rd,0,375,N32014,Washington St at Walnut St
9070058,Revere Beach - Beach St @ Kimball Ave,0,380,R32002,Orr Sq (Shirley Ave)
2436,Beacon St @ Smith Ave,0,399,S32003,Beacon St at Washington / Kirkland
5305,Main St @ Moreland St,0,411,S32016,Broadway at Central St
2076,Harvard,0,445,M32017,Harvard Square at Brattle St / Eliot St
349,Dorchester Ave @ Hoyt St,0,468,C32113,Hancock St at Pleasant St
5570,Elm St opp Glendale Pk,0,473,V32006,Glendale Square (Ferry St at Broadway)
